AID,GID,NID,CONTRIBUTOR
14697,2282,1505,"NNP GZC Car '1PURPLE', Person 'D'"
14645,2283,1505,"NNP GZC Car '1PURPLE', Person 'D'"
13980,2284,1548,"NNP GZC Car '1PURPLE', Person 'D'"
13981,2284,1549,"NNP GZC Car '1PURPLE', Person 'D'"
13982,2284,1501,"NNP GZC Car '1PURPLE', Person 'D'"
14347,2285,1549,"NNP GZC Car '1PURPLE', Person 'D'"
14348,2285,1548,"NNP GZC Car '1PURPLE', Person 'D'"
15208,2286,1501,"NNP GZC Car '1PURPLE', Person 'D'"
15209,2286,1549,"NNP GZC Car '1PURPLE', Person 'D'"
15210,2286,1548,"NNP GZC Car '1PURPLE', Person 'D'"
15211,2286,1562,"NNP GZC Car '1PURPLE', Person 'D'"
15333,2287,1501,"NNP GZC Car '1PURPLE', Person 'D'"
15334,2287,1549,"NNP GZC Car '1PURPLE', Person 'D'"
15335,2287,1548,"NNP GZC Car '1PURPLE', Person 'D'"
15336,2287,1562,"NNP GZC Car '1PURPLE', Person 'D'"
14304,2288,1488,"NNP GZC Car '1PURPLE', Person 'D'"
14305,2288,1546,"NNP GZC Car '1PURPLE', Person 'D'"
15230,2289,1488,"NNP GZC Car '1PURPLE', Person 'D'"
15231,2289,1694,"NNP GZC Car '1PURPLE', Person 'D'"
15232,2289,1546,"NNP GZC Car '1PURPLE', Person 'D'"
14920,2290,1488,"NNP GZC Car '1PURPLE', Person 'D'"
14921,2290,1694,"NNP GZC Car '1PURPLE', Person 'D'"
14922,2290,1546,"NNP GZC Car '1PURPLE', Person 'D'"
14891,2291,1513,"NNP GZC Car '1PURPLE', Person 'D'"
14370,2292,1513,"NNP GZC Car '1PURPLE', Person 'D'"
15269,2293,1513,"NNP GZC Car '1PURPLE', Person 'D'"
15270,2293,1528,"NNP GZC Car '1PURPLE', Person 'D'"
14929,2294,1623,"NNP GZC Car '1PURPLE', Person 'D'"
14930,2295,1632,"NNP GZC Car '1PURPLE', Person 'D'"
15172,2296,1506,"NNP GZC Car '1PURPLE', Person 'D'"
14574,2297,2167,"NNP GZC Car '1PURPLE', Person 'D'"
14253,2298,1564,"NNP GZC Car '1PURPLE', Person 'D'"
14393,2299,1564,"NNP GZC Car '1PURPLE', Person 'D'"
14334,2300,950,"NNP GZC Car '1PURPLE', Person 'D'"
14844,2301,560,"NNP GZC Car '1PURPLE', Person 'D'"
14845,2301,950,"NNP GZC Car '1PURPLE', Person 'D'"
14663,2302,1561,"NNP GZC Car '1PURPLE', Person 'D'"
14750,2303,1487,"NNP GZC Car '1PURPLE', Person 'D'"
14651,2304,560,"NNP GZC Car '1PURPLE', Person 'D'"
14705,2305,950,"NNP GZC Car '1PURPLE', Person 'D'"
14989,2306,1561,"NNP GZC Car '1PURPLE', Person 'D'"
14917,2307,690,"NNP GZC Car '1PURPLE', Person 'D'"
14974,2308,1493,"NNP GZC Car '1PURPLE', Person 'D'"
14609,2309,1493,"NNP GZC Car '1PURPLE', Person 'D'"
14913,2310,1493,"NNP GZC Car '1PURPLE', Person 'D'"
14935,2311,2169,"NNP GZC Car '1PURPLE', Person 'D'"
14289,2312,2169,"NNP GZC Car '1PURPLE', Person 'D'"
14947,2313,691,"NNP GZC Car '1PURPLE', Person 'D'"
13960,2314,1512,"NNP GZC Car '1PURPLE', Person 'D'"
14006,2315,1512,"NNP GZC Car '1PURPLE', Person 'D'"
15009,2316,1512,"NNP GZC Car '1PURPLE', Person 'D'"
14830,2317,1512,"NNP GZC Car '1PURPLE', Person 'D'"
14070,2318,650,"NNP GZC Car '1PURPLE', Person 'D'"
15052,2319,650,"NNP GZC Car '1PURPLE', Person 'D'"
15150,2320,1511,"NNP GZC Car '1PURPLE', Person 'D'"
14644,2321,1511,"NNP GZC Car '1PURPLE', Person 'D'"
14590,2322,1515,"NNP GZC Car '1PURPLE', Person 'D'"
14721,2323,1515,"NNP GZC Car '1PURPLE', Person 'D'"
14617,2324,1515,"NNP GZC Car '1PURPLE', Person 'D'"
15064,2325,692,"NNP GZC Car '1PURPLE', Person 'D'"
14976,2326,1490,"NNP GZC Car '1PURPLE', Person 'D'"
13967,2327,1537,"NNP GZC Car '1PURPLE', Person 'D'"
13978,2328,675,"NNP GZC Car '1PURPLE', Person 'D'"
14858,2329,675,"NNP GZC Car '1PURPLE', Person 'D'"
15229,2330,1971,"NNP GZC Car '1PURPLE', Person 'D'"
14384,2331,1971,"NNP GZC Car '1PURPLE', Person 'D'"
14756,2332,1995,"NNP GZC Car '1PURPLE', Person 'D'"
14597,2333,1503,"NNP GZC Car '1PURPLE', Person 'D'"
14342,2334,624,"NNP GZC Car '1PURPLE', Person 'D'"
14343,2334,1594,"NNP GZC Car '1PURPLE', Person 'D'"
14933,2335,1503,"NNP GZC Car '1PURPLE', Person 'D'"
14536,2336,1560,"NNP GZC Car '1PURPLE', Person 'D'"
15128,2337,680,"NNP GZC Car '1PURPLE', Person 'D'"
15041,2338,1538,"NNP GZC Car '1PURPLE', Person 'D'"
15132,2339,1530,"NNP GZC Car '1PURPLE', Person 'D'"
15247,2340,648,"NNP GZC Car '1PURPLE', Person 'D'"
13955,2341,682,"NNP GZC Car '1PURPLE', Person 'D'"
13956,2341,1536,"NNP GZC Car '1PURPLE', Person 'D'"
13957,2341,648,"NNP GZC Car '1PURPLE', Person 'D'"
14364,2342,1536,"NNP GZC Car '1PURPLE', Person 'D'"
14335,2343,1524,"NNP GZC Car '1PURPLE', Person 'D'"
14627,2344,1489,"NNP GZC Car '1PURPLE', Person 'D'"
14962,2351,1566,"NNP GZC Car '1PURPLE', Person 'D'"
14963,2351,1521,"NNP GZC Car '1PURPLE', Person 'D'"
14964,2351,1598,"NNP GZC Car '1PURPLE', Person 'D'"
15807,2352,1566,"NNP GZC Car '1PURPLE', Person 'D'"
15850,2353,1566,"NNP GZC Car '1PURPLE', Person 'D'"
15851,2353,683,"NNP GZC Car '1PURPLE', Person 'D'"
15852,2353,668,"NNP GZC Car '1PURPLE', Person 'D'"
15853,2353,1485,"NNP GZC Car '1PURPLE', Person 'D'"
15274,2355,1566,"NNP GZC Car '1PURPLE', Person 'D'"
15275,2355,697,"NNP GZC Car '1PURPLE', Person 'D'"
15276,2355,781,"NNP GZC Car '1PURPLE', Person 'D'"
15277,2355,1121,"NNP GZC Car '1PURPLE', Person 'D'"
15023,2356,668,"NNP GZC Car '1PURPLE', Person 'D'"
15024,2356,697,"NNP GZC Car '1PURPLE', Person 'D'"
15025,2356,1566,"NNP GZC Car '1PURPLE', Person 'D'"
15026,2356,1485,"NNP GZC Car '1PURPLE', Person 'D'"
15027,2356,1624,"NNP GZC Car '1PURPLE', Person 'D'"
15028,2356,1121,"NNP GZC Car '1PURPLE', Person 'D'"
15803,2357,1566,"NNP GZC Car '1PURPLE', Person 'D'"
15804,2357,683,"NNP GZC Car '1PURPLE', Person 'D'"
15805,2357,1485,"NNP GZC Car '1PURPLE', Person 'D'"
15806,2357,1624,"NNP GZC Car '1PURPLE', Person 'D'"
15854,2358,683,"NNP GZC Car '1PURPLE', Person 'D'"
15855,2358,1494,"NNP GZC Car '1PURPLE', Person 'D'"
15856,2358,1485,"NNP GZC Car '1PURPLE', Person 'D'"
15857,2358,1624,"NNP GZC Car '1PURPLE', Person 'D'"
15858,2358,1858,"NNP GZC Car '1PURPLE', Person 'D'"
14918,2360,1620,"NNP GZC Car '1PURPLE', Person 'D'"
14698,2361,1627,"NNP GZC Car '1PURPLE', Person 'D'"
14699,2361,1630,"NNP GZC Car '1PURPLE', Person 'D'"
14700,2361,1606,"NNP GZC Car '1PURPLE', Person 'D'"
14618,2362,683,"NNP GZC Car '1PURPLE', Person 'D'"
14619,2362,1566,"NNP GZC Car '1PURPLE', Person 'D'"
14620,2362,652,"NNP GZC Car '1PURPLE', Person 'D'"
15180,2363,1494,"NNP GZC Car '1PURPLE', Person 'D'"
15181,2363,1621,"NNP GZC Car '1PURPLE', Person 'D'"
15182,2363,1631,"NNP GZC Car '1PURPLE', Person 'D'"
14730,2365,1519,"NNP GZC Car '1PURPLE', Person 'D'"
14902,2366,1553,"NNP GZC Car '1PURPLE', Person 'D'"
14903,2366,1496,"NNP GZC Car '1PURPLE', Person 'D'"
14362,2367,1702,"NNP GZC Car '1PURPLE', Person 'D'"
13986,2368,1496,"NNP GZC Car '1PURPLE', Person 'D'"
14757,2369,1526,"NNP GZC Car '1PURPLE', Person 'D'"
15036,2370,1519,"NNP GZC Car '1PURPLE', Person 'D'"
15063,2371,1496,"NNP GZC Car '1PURPLE', Person 'D'"
14421,2372,1526,"NNP GZC Car '1PURPLE', Person 'D'"
14769,2373,1526,"NNP GZC Car '1PURPLE', Person 'D'"
14770,2373,1702,"NNP GZC Car '1PURPLE', Person 'D'"
15113,2374,1382,"NNP GZC Car '1PURPLE', Person 'D'"
15157,2375,2168,"NNP GZC Car '1PURPLE', Person 'D'"
14915,2376,2168,"NNP GZC Car '1PURPLE', Person 'D'"
15212,2377,1525,"NNP GZC Car '1PURPLE', Person 'D'"
14018,2378,1557,"NNP GZC Car '1PURPLE', Person 'D'"
14670,2379,1384,"NNP GZC Car '1PURPLE', Person 'D'"
14051,2380,1715,"NNP GZC Car '1PURPLE', Person 'D'"
15242,2381,681,"NNP GZC Car '1PURPLE', Person 'D'"
15243,2381,667,"NNP GZC Car '1PURPLE', Person 'D'"
14829,2382,1715,"NNP GZC Car '1PURPLE', Person 'D'"
14020,2383,1542,"NNP GZC Car '1PURPLE', Person 'D'"
14021,2383,667,"NNP GZC Car '1PURPLE', Person 'D'"
14022,2383,681,"NNP GZC Car '1PURPLE', Person 'D'"
14894,2384,1590,"NNP GZC Car '1PURPLE', Person 'D'"
14895,2384,1596,"NNP GZC Car '1PURPLE', Person 'D'"
14896,2384,1516,"NNP GZC Car '1PURPLE', Person 'D'"
15062,2385,804,"NNP GZC Car '1PURPLE', Person 'D'"
14254,2386,896,"NNP GZC Car '1PURPLE', Person 'D'"
14358,2387,1616,"NNP GZC Car '1PURPLE', Person 'D'"
14359,2387,1719,"NNP GZC Car '1PURPLE', Person 'D'"
15317,2388,1532,"NNP GZC Car '1PURPLE', Person 'D'"
15318,2388,1527,"NNP GZC Car '1PURPLE', Person 'D'"
14436,2389,1532,"NNP GZC Car '1PURPLE', Person 'D'"
14437,2389,1638,"NNP GZC Car '1PURPLE', Person 'D'"
14438,2389,741,"NNP GZC Car '1PURPLE', Person 'D'"
15088,2390,1546,"NNP GZC Car '1PURPLE', Person 'D'"
14907,2391,1568,"NNP GZC Car '1PURPLE', Person 'D'"
14908,2391,1619,"NNP GZC Car '1PURPLE', Person 'D'"
14909,2391,1856,"NNP GZC Car '1PURPLE', Person 'D'"
15089,2392,1638,"NNP GZC Car '1PURPLE', Person 'D'"
15090,2392,1552,"NNP GZC Car '1PURPLE', Person 'D'"
15091,2392,741,"NNP GZC Car '1PURPLE', Person 'D'"
15092,2392,860,"NNP GZC Car '1PURPLE', Person 'D'"
14306,2393,839,"NNP GZC Car '1PURPLE', Person 'D'"
13983,2394,667,"NNP GZC Car '1PURPLE', Person 'D'"
15042,2395,1615,"NNP GZC Car '1PURPLE', Person 'D'"
15043,2395,682,"NNP GZC Car '1PURPLE', Person 'D'"
15044,2395,1627,"NNP GZC Car '1PURPLE', Person 'D'"
15045,2395,1625,"NNP GZC Car '1PURPLE', Person 'D'"
15046,2395,1531,"NNP GZC Car '1PURPLE', Person 'D'"
15303,2396,1627,"NNP GZC Car '1PURPLE', Person 'D'"
15304,2396,1625,"NNP GZC Car '1PURPLE', Person 'D'"
15305,2396,1531,"NNP GZC Car '1PURPLE', Person 'D'"
14932,2397,585,"NNP GZC Car '1PURPLE', Person 'D'"
14871,2398,1546,"NNP GZC Car '1PURPLE', Person 'D'"
14267,2400,1575,"NNP GZC Car '1PURPLE', Person 'D'"
14268,2400,1581,"NNP GZC Car '1PURPLE', Person 'D'"
14269,2400,1512,"NNP GZC Car '1PURPLE', Person 'D'"
14270,2400,1607,"NNP GZC Car '1PURPLE', Person 'D'"
15154,2404,1560,"NNP GZC Car '1PURPLE', Person 'D'"
15155,2404,1489,"NNP GZC Car '1PURPLE', Person 'D'"
15156,2404,1555,"NNP GZC Car '1PURPLE', Person 'D'"
14439,2405,1544,"NNP GZC Car '1PURPLE', Person 'D'"
14440,2405,1489,"NNP GZC Car '1PURPLE', Person 'D'"
14624,2406,1546,"NNP GZC Car '1PURPLE', Person 'D'"
14625,2406,2167,"NNP GZC Car '1PURPLE', Person 'D'"
14626,2406,1589,"NNP GZC Car '1PURPLE', Person 'D'"
14968,2407,1623,"NNP GZC Car '1PURPLE', Person 'D'"
14969,2407,1528,"NNP GZC Car '1PURPLE', Person 'D'"
14970,2407,1564,"NNP GZC Car '1PURPLE', Person 'D'"
14068,2408,1560,"NNP GZC Car '1PURPLE', Person 'D'"
14069,2408,1555,"NNP GZC Car '1PURPLE', Person 'D'"
14985,2409,1515,"NNP GZC Car '1PURPLE', Person 'D'"
15123,2415,1560,"NNP GZC Car '1PURPLE', Person 'D'"
15124,2415,1489,"NNP GZC Car '1PURPLE', Person 'D'"
14404,2416,1555,"NNP GZC Car '1PURPLE', Person 'D'"
14405,2416,1489,"NNP GZC Car '1PURPLE', Person 'D'"
15330,2417,1560,"NNP GZC Car '1PURPLE', Person 'D'"
15331,2417,1537,"NNP GZC Car '1PURPLE', Person 'D'"
14424,2418,824,"NNP GZC Car '1PURPLE', Person 'D'"
15149,2419,824,"NNP GZC Car '1PURPLE', Person 'D'"
14643,2420,1510,"NNP GZC Car '1PURPLE', Person 'D'"
14445,2421,360,"NNP GZC Car '1PURPLE', Person 'D'"
13991,2422,1489,"NNP GZC Car '1PURPLE', Person 'D'"
14382,2423,1560,"NNP GZC Car '1PURPLE', Person 'D'"
14383,2423,1489,"NNP GZC Car '1PURPLE', Person 'D'"
15121,2424,675,"NNP GZC Car '1PURPLE', Person 'D'"
15319,2425,1522,"NNP GZC Car '1PURPLE', Person 'D'"
15320,2425,1564,"NNP GZC Car '1PURPLE', Person 'D'"
14061,2426,1625,"NNP GZC Car '1PURPLE', Person 'D'"
14062,2426,1528,"NNP GZC Car '1PURPLE', Person 'D'"
14604,2427,1613,"NNP GZC Car '1PURPLE', Person 'D'"
14605,2427,1627,"NNP GZC Car '1PURPLE', Person 'D'"
14272,2428,1522,"NNP GZC Car '1PURPLE', Person 'D'"
15192,2429,1510,"NNP GZC Car '1PURPLE', Person 'D'"
14076,2430,824,"NNP GZC Car '1PURPLE', Person 'D'"
14077,2430,1510,"NNP GZC Car '1PURPLE', Person 'D'"
14606,2431,824,"NNP GZC Car '1PURPLE', Person 'D'"
15207,2432,681,"NNP GZC Car '1PURPLE', Person 'D'"
14550,2433,1542,"NNP GZC Car '1PURPLE', Person 'D'"
14782,2434,696,"NNP GZC Car '1PURPLE', Person 'D'"
14783,2434,1717,"NNP GZC Car '1PURPLE', Person 'D'"
14784,2434,355,"NNP GZC Car '1PURPLE', Person 'D'"
15283,2435,696,"NNP GZC Car '1PURPLE', Person 'D'"
15284,2435,1541,"NNP GZC Car '1PURPLE', Person 'D'"
15285,2435,1717,"NNP GZC Car '1PURPLE', Person 'D'"
15286,2435,355,"NNP GZC Car '1PURPLE', Person 'D'"
14726,2436,1559,"NNP GZC Car '1PURPLE', Person 'D'"
15809,2437,1697,"NNP GZC Car '1PURPLE', Person 'D'"
15810,2437,1858,"NNP GZC Car '1PURPLE', Person 'D'"
15811,2437,1559,"NNP GZC Car '1PURPLE', Person 'D'"
15812,2437,1521,"NNP GZC Car '1PURPLE', Person 'D'"
15813,2437,1558,"NNP GZC Car '1PURPLE', Person 'D'"
15158,2438,1559,"NNP GZC Car '1PURPLE', Person 'D'"
15159,2438,1842,"NNP GZC Car '1PURPLE', Person 'D'"
15160,2438,1534,"NNP GZC Car '1PURPLE', Person 'D'"
15161,2438,1521,"NNP GZC Car '1PURPLE', Person 'D'"
15151,2439,1715,"NNP GZC Car '1PURPLE', Person 'D'"
15094,2440,1715,"NNP GZC Car '1PURPLE', Person 'D'"
14607,2441,1384,"NNP GZC Car '1PURPLE', Person 'D'"
14317,2442,1674,"NNP GZC Car '1PURPLE', Person 'D'"
14318,2442,1540,"NNP GZC Car '1PURPLE', Person 'D'"
14319,2442,1499,"NNP GZC Car '1PURPLE', Person 'D'"
14691,2443,1384,"NNP GZC Car '1PURPLE', Person 'D'"
14692,2443,1697,"NNP GZC Car '1PURPLE', Person 'D'"
14693,2443,1717,"NNP GZC Car '1PURPLE', Person 'D'"
14694,2443,355,"NNP GZC Car '1PURPLE', Person 'D'"
14325,2444,696,"NNP GZC Car '1PURPLE', Person 'D'"
14912,2445,1523,"NNP GZC Car '1PURPLE', Person 'D'"
15039,2446,1499,"NNP GZC Car '1PURPLE', Person 'D'"
15040,2446,1985,"NNP GZC Car '1PURPLE', Person 'D'"
14715,2447,1495,"NNP GZC Car '1PURPLE', Person 'D'"
14716,2447,1499,"NNP GZC Car '1PURPLE', Person 'D'"
14717,2447,1985,"NNP GZC Car '1PURPLE', Person 'D'"
14803,2448,1495,"NNP GZC Car '1PURPLE', Person 'D'"
14804,2448,865,"NNP GZC Car '1PURPLE', Person 'D'"
14661,2449,1697,"NNP GZC Car '1PURPLE', Person 'D'"
14662,2449,1384,"NNP GZC Car '1PURPLE', Person 'D'"
14665,2450,1921,"NNP GZC Car '1PURPLE', Person 'D'"
14666,2450,1799,"NNP GZC Car '1PURPLE', Person 'D'"
14091,2451,1540,"NNP GZC Car '1PURPLE', Person 'D'"
15380,2452,1500,"NNP GZC Car '1PURPLE', Person 'D'"
14747,2453,1686,"NNP GZC Car '1PURPLE', Person 'D'"
14748,2453,1799,"NNP GZC Car '1PURPLE', Person 'D'"
14788,2454,1799,"NNP GZC Car '1PURPLE', Person 'D'"
14789,2454,1500,"NNP GZC Car '1PURPLE', Person 'D'"
15205,2455,1686,"NNP GZC Car '1PURPLE', Person 'D'"
15206,2455,2182,"NNP GZC Car '1PURPLE', Person 'D'"
13958,2456,1556,"NNP GZC Car '1PURPLE', Person 'D'"
14656,2457,1500,"NNP GZC Car '1PURPLE', Person 'D'"
14657,2457,1540,"NNP GZC Car '1PURPLE', Person 'D'"
14658,2457,2165,"NNP GZC Car '1PURPLE', Person 'D'"
15218,2458,1686,"NNP GZC Car '1PURPLE', Person 'D'"
15219,2458,1540,"NNP GZC Car '1PURPLE', Person 'D'"
15220,2458,1799,"NNP GZC Car '1PURPLE', Person 'D'"
15221,2458,2165,"NNP GZC Car '1PURPLE', Person 'D'"
14389,2459,1921,"NNP GZC Car '1PURPLE', Person 'D'"
14390,2459,2182,"NNP GZC Car '1PURPLE', Person 'D'"
14391,2459,1508,"NNP GZC Car '1PURPLE', Person 'D'"
14392,2459,1521,"NNP GZC Car '1PURPLE', Person 'D'"
14374,2460,1521,"NNP GZC Car '1PURPLE', Person 'D'"
14375,2460,1639,"NNP GZC Car '1PURPLE', Person 'D'"
15342,2461,1535,"NNP GZC Car '1PURPLE', Person 'D'"
15343,2461,1846,"NNP GZC Car '1PURPLE', Person 'D'"
15344,2461,1551,"NNP GZC Car '1PURPLE', Person 'D'"
15345,2461,1558,"NNP GZC Car '1PURPLE', Person 'D'"
14949,2462,1637,"NNP GZC Car '1PURPLE', Person 'D'"
14950,2462,1560,"NNP GZC Car '1PURPLE', Person 'D'"
15108,2463,883,"NNP GZC Car '1PURPLE', Person 'D'"
15109,2463,865,"NNP GZC Car '1PURPLE', Person 'D'"
14688,2464,883,"NNP GZC Car '1PURPLE', Person 'D'"
14689,2464,1559,"NNP GZC Car '1PURPLE', Person 'D'"
14034,2465,1550,"NNP GZC Car '1PURPLE', Person 'D'"
14035,2465,1556,"NNP GZC Car '1PURPLE', Person 'D'"
13970,2466,1556,"NNP GZC Car '1PURPLE', Person 'D'"
14612,2467,2165,"NNP GZC Car '1PURPLE', Person 'D'"
14613,2467,1534,"NNP GZC Car '1PURPLE', Person 'D'"
14765,2468,1534,"NNP GZC Car '1PURPLE', Person 'D'"
14766,2468,1556,"NNP GZC Car '1PURPLE', Person 'D'"
14767,2468,2165,"NNP GZC Car '1PURPLE', Person 'D'"
14926,2469,1921,"NNP GZC Car '1PURPLE', Person 'D'"
13996,2470,1508,"NNP GZC Car '1PURPLE', Person 'D'"
13997,2470,2182,"NNP GZC Car '1PURPLE', Person 'D'"
14733,2471,1508,"NNP GZC Car '1PURPLE', Person 'D'"
14734,2471,2182,"NNP GZC Car '1PURPLE', Person 'D'"
15337,2472,1517,"NNP GZC Car '1PURPLE', Person 'D'"
15338,2472,1611,"NNP GZC Car '1PURPLE', Person 'D'"
14417,2473,1517,"NNP GZC Car '1PURPLE', Person 'D'"
14807,2478,1523,"NNP GZC Car '1PURPLE', Person 'D'"
15348,2479,1717,"NNP GZC Car '1PURPLE', Person 'D'"
15349,2479,355,"NNP GZC Car '1PURPLE', Person 'D'"
15111,2489,1497,"NNP GZC Car '1PURPLE', Person 'D'"
14331,2490,1497,"NNP GZC Car '1PURPLE', Person 'D'"
14395,2491,1567,"NNP GZC Car '1PURPLE', Person 'D'"
14310,2492,1567,"NNP GZC Car '1PURPLE', Person 'D'"
14762,2493,1567,"NNP GZC Car '1PURPLE', Person 'D'"
14322,2494,1516,"NNP GZC Car '1PURPLE', Person 'D'"
14290,2495,1492,"NNP GZC Car '1PURPLE', Person 'D'"
14557,2496,1492,"NNP GZC Car '1PURPLE', Person 'D'"
14558,2496,1718,"NNP GZC Car '1PURPLE', Person 'D'"
14588,2538,1585,"NNP GZC Car '1PURPLE', Person 'D'"
17287,2544,1933,"NNP GZC Car '1RED', Person 'A'"
17030,2546,1875,"NNP GZC Car '1RED', Person 'A'"
17031,2546,1994,"NNP GZC Car '1RED', Person 'A'"
16748,2547,1872,"NNP GZC Car '1RED', Person 'A'"
17051,2548,1932,"NNP GZC Car '1RED', Person 'A'"
16932,2549,1893,"NNP GZC Car '1RED', Person 'A'"
16775,2550,1893,"NNP GZC Car '1RED', Person 'A'"
16768,2552,1867,"NNP GZC Car '1RED', Person 'A'"
16914,2554,1872,"NNP GZC Car '1RED', Person 'A'"
16778,2555,770,"NNP GZC Car '1RED', Person 'A'"
17317,2557,2166,"NNP GZC Car '1RED', Person 'A'"
17286,2558,1860,"NNP GZC Car '1RED', Person 'A'"
17085,2559,1885,"NNP GZC Car '1RED', Person 'A'"
16864,2560,1871,"NNP GZC Car '1RED', Person 'A'"
16865,2560,1910,"NNP GZC Car '1RED', Person 'A'"
17327,2561,1904,"NNP GZC Car '1RED', Person 'A'"
16781,2562,1867,"NNP GZC Car '1RED', Person 'A'"
17036,2563,1881,"NNP GZC Car '1RED', Person 'A'"
17017,2564,1910,"NNP GZC Car '1RED', Person 'A'"
17018,2564,1871,"NNP GZC Car '1RED', Person 'A'"
16921,2566,1881,"NNP GZC Car '1RED', Person 'A'"
16751,2567,1875,"NNP GZC Car '1RED', Person 'A'"
17053,2568,1893,"NNP GZC Car '1RED', Person 'A'"
17048,2569,1999,"NNP GZC Car '1RED', Person 'A'"
17050,2569,1932,"NNP GZC Car '1RED', Person 'A'"
16745,2570,1893,"NNP GZC Car '1RED', Person 'A'"
17154,2571,1872,"NNP GZC Car '1RED', Person 'A'"
17321,2572,1932,"NNP GZC Car '1RED', Person 'A'"
17177,2573,1932,"NNP GZC Car '1RED', Person 'A'"
16966,2574,1875,"NNP GZC Car '1RED', Person 'A'"
16968,2574,1932,"NNP GZC Car '1RED', Person 'A'"
17179,2575,1944,"NNP GZC Car '1RED', Person 'A'"
16863,2576,1944,"NNP GZC Car '1RED', Person 'A'"
16804,2581,1998,"NNP GZC Car '1RED', Person 'A'"
17296,2583,1990,"NNP GZC Car '1RED', Person 'A'"
16777,2585,1823,"NNP GZC Car '1RED', Person 'A'"
17191,2586,1990,"NNP GZC Car '1RED', Person 'A'"
16816,2587,1978,"NNP GZC Car '1RED', Person 'A'"
16891,2588,1978,"NNP GZC Car '1RED', Person 'A'"
17182,2589,1957,"NNP GZC Car '1RED', Person 'A'"
13893,2611,1992,"NNP GZC Car '1RED', Person 'A'"
9991,2618,90,"NNP GZC Car '1RED', Person 'A'"
17171,2629,1991,"NNP GZC Car '1RED', Person 'A'"
17255,2631,1960,"NNP GZC Car '1RED', Person 'A'"
17081,2632,1960,"NNP GZC Car '1RED', Person 'A'"
17082,2632,2003,"NNP GZC Car '1RED', Person 'A'"
13874,2633,1939,"NNP GZC Car '1RED', Person 'A'"
17151,2634,1961,"NNP GZC Car '1RED', Person 'A'"
17152,2634,1939,"NNP GZC Car '1RED', Person 'A'"
17160,2636,1947,"NNP GZC Car '1RED', Person 'A'"
16861,2637,1947,"NNP GZC Car '1RED', Person 'A'"
16862,2637,1940,"NNP GZC Car '1RED', Person 'A'"
17132,2638,1948,"NNP GZC Car '1RED', Person 'A'"
13892,2639,1979,"NNP GZC Car '1RED', Person 'A'"
17095,2641,2001,"NNP GZC Car '1RED', Person 'A'"
9969,2649,238,"NNP GZC Car '1RED', Person 'A'"
9948,2650,210,"NNP GZC Car '1RED', Person 'A'"
17227,2653,1950,"NNP GZC Car '1RED', Person 'A'"
17228,2653,1720,"NNP GZC Car '1RED', Person 'A'"
17312,2654,1950,"NNP GZC Car '1RED', Person 'A'"
17080,2655,405,"NNP GZC Car '1RED', Person 'A'"
17047,2656,1972,"NNP GZC Car '1RED', Person 'A'"
17093,2658,1528,"NNP GZC Car '1RED', Person 'A'"
16836,2659,1721,"NNP GZC Car '1RED', Person 'A'"
16823,2661,1995,"NNP GZC Car '1RED', Person 'A'"
16762,2662,585,"NNP GZC Car '1RED', Person 'A'"
13905,2665,1564,"NNP GZC Car '1RED', Person 'A'"
17118,2666,1623,"NNP GZC Car '1RED', Person 'A'"
17145,2667,1623,"NNP GZC Car '1RED', Person 'A'"
17129,2668,1632,"NNP GZC Car '1RED', Person 'A'"
17214,2669,1506,"NNP GZC Car '1RED', Person 'A'"
16812,2674,2169,"NNP GZC Car '1RED', Person 'A'"
17156,2675,1699,"NNP GZC Car '1RED', Person 'A'"
17040,2676,1949,"NNP GZC Car '1RED', Person 'A'"
17041,2676,607,"NNP GZC Car '1RED', Person 'A'"
17244,2677,535,"NNP GZC Car '1RED', Person 'A'"
17245,2677,604,"NNP GZC Car '1RED', Person 'A'"
17246,2677,1949,"NNP GZC Car '1RED', Person 'A'"
17282,2678,1949,"NNP GZC Car '1RED', Person 'A'"
16982,2683,1810,"NNP GZC Car '1RED', Person 'A'"
16769,2685,1956,"NNP GZC Car '1RED', Person 'A'"
17158,2686,1675,"NNP GZC Car '1RED', Person 'A'"
17004,2687,1942,"NNP GZC Car '1RED', Person 'A'"
16779,2688,1698,"NNP GZC Car '1RED', Person 'A'"
17271,2689,1968,"NNP GZC Car '1RED', Person 'A'"
17141,2690,668,"NNP GZC Car '1RED', Person 'A'"
16978,2691,652,"NNP GZC Car '1RED', Person 'A'"
16782,2692,1936,"NNP GZC Car '1RED', Person 'A'"
17229,2693,1937,"NNP GZC Car '1RED', Person 'A'"
17172,2694,609,"NNP GZC Car '1RED', Person 'A'"
17328,2695,1941,"NNP GZC Car '1RED', Person 'A'"
17323,2696,1566,"NNP GZC Car '1RED', Person 'A'"
17039,2697,1620,"NNP GZC Car '1RED', Person 'A'"
16784,2698,683,"NNP GZC Car '1RED', Person 'A'"
16959,2699,697,"NNP GZC Car '1RED', Person 'A'"
17010,2700,1946,"NNP GZC Car '1RED', Person 'A'"
17257,2701,1969,"NNP GZC Car '1RED', Person 'A'"
17002,2702,701,"NNP GZC Car '1RED', Person 'A'"
16889,2703,1959,"NNP GZC Car '1RED', Person 'A'"
17120,2704,1529,"NNP GZC Car '1RED', Person 'A'"
17185,2706,1954,"NNP GZC Car '1RED', Person 'A'"
